Newsfeed Country,Newsfeed Country UNDPRegion,Newsfeed CountryISO,Newsfeed DateDisplay,Newsfeed Description,Newsfeed Description2,Newsfeed Entity,Newsfeed IncidentType,Newsfeed Language,Newsfeed Link,Newsfeed Source,Newsfeed Source Description,Newsfeed Source Url,Newsfeed Source2,Newsfeed Trajectory,Date FK,Newsfeed Latitude,Newsfeed Longitude,Newsfeed PK
Nigeria,Africa,NGA,2/19/2023 14:37,African leaders to discuss continent challenges in Addis Ababa,,"African Union,African Union Commission,Free Trade Agreement,Organisation of African Unity,Faki Mahamat,Abiy Ahmed,Paul Kagame,Mali, Burkina Faso,Trade Agreement,Covid-19,Moussa Faki Mahamat,member states,Moussa Faki,Indian Ocean,Antonio Guterres,East African Community,Tigray People’s Liberation Front,Macky Sall",UNDP_Drought,English,https://von.gov.ng/african-leaders-to-discuss-continent-challenges-in-addis-ababa/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,von,,20230219,9.02497,38.74689,103696
Nigeria,Africa,NGA,2/20/2023 8:01,"Anambara: Police Station Bombed, Three Officers Killed in Fresh Attack",,"Electoral Commission,Ifeanyi Okowa,Local Government Area,Democratic Party,State Police,North Area,Idemili North Local Government Area,Peoples Democratic Party",UNDP_TerroristAttack,English,https://aljazirahnews.com/anambara-police-station-bombed-three-officers-killed-in-fresh-attack/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,aljazirahnews,,20230220,6.15209,6.86343,104788
Nigeria,Africa,NGA,2/20/2023 19:40,I know nothing about Sagamu protests – PDP candidate Bola Oluwole,,"Democratic Party,National Assembly,Atiku Abubakar,House of Representatives,Peoples Democratic Party,Emmanuel Ojo,Alhaji Atiku",UNDP_PoliticalUnrest,English,https://dailypost.ng/2023/02/20/i-know-nothing-about-sagamu-protests-pdp-candidate-bola-oluwole/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,dailypost,,20230220,6.8485,3.64633,104789
Nigeria,Africa,NGA,2/20/2023 1:58,"Scores Of Terrorits Killed As Air Force Bombs More ISWAP, Boko Haram Bases",,"Boko Haram,Intelligence Surveillance and Reconnaissance,Air Commodore,Ibikunle Daramola,Air Force,LAFIYA DOLE",UNDP_Conflict,English,https://onlinenigeria.com/stories/56138-scores-of-terrorits-killed-as-air-force-bombs-more-iswap-boko-haram-bases.html,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,onlinenigeria,,20230220,12.10672,15.0444,104790
Nigeria,Africa,NGA,2/20/2023 7:04,"A challenge to Nigeria’s incoming president, By Sunday Adelaja",,Buhari government,UNDP_Society,English,https://www.premiumtimesng.com/opinion/582964-a-challenge-to-nigerias-incoming-president-by-sunday-adelaja.html,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,premiumtimesng,,20230220,9.05785,7.49508,104791
Nigeria,Africa,NGA,2/20/2023 15:59,"Protesters invade Ogun LG secretariat, cart away mace",,"Babatunde Ajayi,Oba Babatunde Ajayi",UNDP_PoliticalUnrest,English,https://punchng.com/protesters-invade-ogun-lg-secretariat-cart-away-mace/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,punchng,,20230220,6.8485,3.64633,104792
Nigeria,Africa,NGA,2/20/2023 2:02,38 LGs contaminated with explosives in North-East – FG,,"Local Government Area,Mine Action Service,Action Committee,Nigeria military,Federal Government",UNDP_Conflict,English,https://punchng.com/38-lgs-contaminated-with-explosives-in-north-east-fg/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,punchng,,20230220,9.05785,7.49508,104793
Nigeria,Africa,NGA,2/20/2023 18:06,"Ogun govt, PDP trade blame over Sagamu violence",,"Democratic Party,National Assembly,Atiku Abubakar,Progressives Congress,House of Representatives,Peoples Democratic Party,Chief Press,Alhaji Atiku",UNDP_PoliticalUnrest,English,https://punchng.com/ogun-govt-pdp-trade-blame-over-sagamu-violence/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,punchng,,20230220,6.8485,3.64633,104794
Nigeria,Africa,NGA,2/20/2023 2:33,Six killed as gunmen attack another Anambra police station,,"Local Government Area,Eastern Security Network,Anglican Church,Catholic Church,Toyota,Federal Government,Divisional Police",UNDP_Conflict,English,https://punchng.com/six-killed-as-gunmen-attack-another-anambra-police-station/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,punchng,,20230220,5.94211,6.92931,104795
Nigeria,Africa,NGA,2/20/2023 3:41,"Buhari, Others Should Face International Criminal Court Over ‘Genocide Against IPOB Members, Southeasterners’ –Pro-Atiku Group",,"International Criminal,International Criminal Court,Mazi Nnamdi Kanu,Army Staff,Muhammadu Buhari,Nnamdi Kanu,Nigerian Army,Mark Dillon,Northern Elders Forum,Labour Party,Peter Obi,Ango Abdullahi",UNDP_Conflict,English,https://saharareporters.com/2023/02/19/buhari-others-should-face-international-criminal-court-over-genocide-against-ipob,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,saharareporters,,20230220,9.05785,7.49508,104796
Nigeria,Africa,NGA,2/20/2023 3:41,"Buhari, Others Should Face International Criminal Court Over ‘Genocide Against IPOB Members, Southeasterners’ –Pro-Atiku Group",,"International Criminal,International Criminal Court,Mazi Nnamdi Kanu,Army Staff,Muhammadu Buhari,Nnamdi Kanu,Nigerian Army,Mark Dillon,Northern Elders Forum,Labour Party,Peter Obi,Ango Abdullahi",UNDP_Genocide,English,https://saharareporters.com/2023/02/19/buhari-others-should-face-international-criminal-court-over-genocide-against-ipob,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,saharareporters,,20230220,9.05785,7.49508,104797
Nigeria,Africa,NGA,2/20/2023 5:10,UN: African Nations Extorted by International Lending Finance Institutionss,,"African Union,United Nations,International Monetary Fund,Antonio Guterres,Abiy Ahmed,Boko Haram,Monetary Fund,Matthias Schmale",UNDP_Conflict,English,https://www.thisdaylive.com/index.php/2023/02/20/un-african-nations-extorted-by-international-lending-finance-institutionss/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,thisdayonline,,20230220,9.05785,7.49508,104798
Nigeria,Africa,NGA,2/20/2023 7:57,Russia accuses Ukraine of planning ‘false flag’ attack,,"Mark Kelly,United Nations,Lindsey Graham,US Navy,Linda Thomas-Greenfield,Also Read,European Union,Josep Borrell,Dmytro Kuleba,Joe Biden,House of Representatives,ABC News",UNDP_Security,English,https://von.gov.ng/russia-accuses-ukraine-of-planning-false-flag-attack/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,von,,20230220,55.75222,37.61556,104799
Nigeria,Africa,NGA,2/21/2023 16:57,Two datacenters used by major tech firms hacked – SC Media,,"Alibaba Group,Goldman Sachs",UNDP_ScienceandTechnology,English,https://www.businesstelegraph.co.uk/two-datacenters-used-by-major-tech-firms-hacked-sc-media/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,businesstelegraph,,20230221,25.04776,121.53185,106096
Nigeria,Africa,NGA,2/21/2023 0:46,Partially paralysed woman moves her arm for the first time in 9 years,,"Carnegie Mellon,Nature Medicine,Neuroscience Institute,University of Pittsburgh",UNDP_ScienceandTechnology,English,https://www.businesstelegraph.co.uk/partially-paralysed-woman-moves-her-arm-for-the-first-time-in-9-years/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,businesstelegraph,,20230221,51.50853,-0.12574,106097
Nigeria,Africa,NGA,2/21/2023 16:57,Scientists say gruesome cigarette-style warnings on MEAT could be used to shame buyers,,"United Nations,Greenpeace",UNDP_ScienceandTechnology,English,https://www.businesstelegraph.co.uk/scientists-say-gruesome-cigarette-style-warnings-on-meat-could-be-used-to-shame-buyers/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,businesstelegraph,,20230221,,,106098
Nigeria,Africa,NGA,2/21/2023 4:02,Biden makes surprise trip to Kyiv before invasion anniversary,,"US embassy,US military,Vladimir “Putin,Joe Biden,Jake Sullivan,Volodymyr Zelensky,Evan Vucci",UNDP_Conflict,English,https://guardian.ng/news/world/biden-makes-surprise-trip-to-kyiv-before-invasion-anniversary/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,guardian-ng,,20230221,50.45466,30.5238,106099
Nigeria,Africa,NGA,2/21/2023 16:12,"""Fellow Nigerians, get your PVCs ready and vote for the best candidates"" by Madu Chrysogon...",,"Obafemi Awolowo,Wole Soyinka,Barack Obama,Action Congress,Ken Saro Wiwa,Nnamdi Azikiwe,Datti Ahmed,Peter Obi",UNDP_TerroristAttack,English,https://www.legit.ng/editorial/opinion/1521177-lets-pvcs-ready-vote-candidates-by-madu/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,hausa-legit-ng,,20230221,9.05785,7.49508,106100
Nigeria,Africa,NGA,2/21/2023 16:33,Old Naira Fake News: Aisha Buhari Tasks Security Agents To Unmask Hackers Of Her Social Media Accounts,,"Aisha Buhari,Bola Ahmed Tinubu,Social Media,Ahmed Tinubu,Muhammadu Buhari,Facebook",UNDP_ScienceandTechnology,English,https://leadership.ng/old-naira-fake-news-aisha-buhari-tasks-security-agents-to-unmask-hackers-of-her-social-media-accounts/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,leadership,,20230221,4.61712,7.86639,106101
Nigeria,Africa,NGA,2/21/2023 20:27,I will reverse CBN’s Naira redesign policy if elected – Kwankwaso and more,,"Norwegian Refugee Council,Neil Turner,Juergen Klopp,Champions League,Real Madrid,The Guardian,World Bank",UNDP_Conflict,English,https://tv.guardian.ng/guardiantv-exclusive/i-will-reverse-cbns-naira-redesign-policy-if-elected-kwankwaso-and-more/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,ngrguardiannews,,20230221,12.72939,-3.86305,106102
Nigeria,Africa,NGA,2/21/2023 14:34,Army seeks more media synergy in tackling insurgency,,"Maj.-Gen,Ibrahim Ali",UNDP_Conflict,English,https://www.pulse.ng/news/local/army-seeks-more-media-synergy-in-tackling-insurgency/gxlq8hj,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,pulse,,20230221,11.84692,13.15712,106103
Nigeria,Africa,NGA,2/21/2023 1:02,13 killed in gun attacks on Anambra police stations,,"Local Government Area,Eastern Security Network,Nigeria Army,Idemili North Local Government Area",UNDP_Conflict,English,https://punchng.com/13-killed-in-gun-attacks-on-anambra-police-stations/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,punchng,,20230221,6.33333,7,106104
Nigeria,Africa,NGA,2/21/2023 5:47,PDP Rep candidate denies masterminding Sagamu protest,,"Democratic Party,National Assembly,Atiku Abubakar,Progressives Congress,House of Representatives,Peoples Democratic Party",UNDP_PoliticalUnrest,English,https://punchng.com/pdp-rep-candidate-denies-masterminding-sagamu-protest/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,punchng,,20230221,6.8485,3.64633,106105
Nigeria,Africa,NGA,2/21/2023 8:56,Two killed in western Mali attack,,National Police,UNDP_Security,English,https://punchng.com/two-killed-in-western-mali-attack/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,punchng,,20230221,12.65,-8,106106
Nigeria,Africa,NGA,2/21/2023 2:25,Four days to polls: Naira chaos grounds economy,,"Democratic Party,Muhammadu Buhari,Abdullahi Adamu,Chamber of Commerce,Union Bank,Eco Bank,Frank Mba,Micro, Small and Medium Enterprises,Zenith Bank,Oba Babatunde Ajayi,Keystone Bank,Peoples Democratic Party,Summit Group,Supreme Court,Chief Press,Federal Government,Polaris Bank,House of Representatives,Fidelity Bank,ECO,Medium Enterprises,Working Committee,Gross Domestic Product,Access Bank,Abubakar Malami,Sterling Bank,Babatunde Ajayi,Progressives Congress,Consultative Forum",UNDP_PoliticalUnrest,English,https://punchng.com/four-days-to-polls-naira-chaos-grounds-economy/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,punchng,,20230221,6.8485,3.64633,106107
Nigeria,Africa,NGA,2/21/2023 3:34,"Naira scarcity: Protesters hit Sagamu, raze banks, INEC, IBEDC offices, vandalize LG secretariat",,"Democratic Party,Daily Sun,Electoral Commission,Union Bank,Frank Mba,Distribution Company,Babatunde Ajayi,Progressives Congress,Oba Babatunde Ajayi,Keystone Bank,Peoples Democratic Party,Supreme Court,Federal Government",UNDP_PoliticalUnrest,English,https://www.sunnewsonline.com/naira-scarcity-protesters-hit-sagamu-raze-banks-inec-ibedc-offices-vandalize-lg-secretariat/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,sunnewsonline,,20230221,6.8485,3.64633,106108
Nigeria,Africa,NGA,2/21/2023 0:57,Mitigating Barriers to Agric Trade and Investments,,"Ministry of Agriculture,Agriculture and Rural Development,African Development,Akinwumi Adesina,Food and Agriculture Organisation,FAO,Food Policy,National Bureau,African Development Bank,International Food Policy Research Institute,Muda Yusuf,Development Bank",UNDP_Ecology,English,https://www.thisdaylive.com/index.php/2023/02/21/mitigating-barriers-to-agric-trade-and-investments/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,thisdayonline,,20230221,5.55602,-0.1969,106109
Nigeria,Africa,NGA,2/21/2023 15:04,"Ogun naira protest: Its arson, daylight robbery, says Abiodun",,"Mohammed Aminu,Local Government Area,State Police,Frank Mbah,Brigade Commander",UNDP_PoliticalUnrest,English,https://tribuneonlineng.com/ogun-naira-protest-its-arson-daylight-robbery-says-abiodun/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,tribuneonlineng,,20230221,7.15571,3.34509,106110
Nigeria,Africa,NGA,2/21/2023 0:47,Kenyan president urges accountability for world polluters,,"African Union,William Ruto,Antonio Guterres",UNDP_Drought,English,https://von.gov.ng/kenyan-president-urges-accountability-for-world-polluters/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,von,,20230221,9.02497,38.74689,106111
Nigeria,Africa,NGA,2/21/2023 0:47,Kenyan president urges accountability for world polluters,,"African Union,William Ruto,Antonio Guterres",UNDP_Ecology,English,https://von.gov.ng/kenyan-president-urges-accountability-for-world-polluters/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,von,,20230221,9.02497,38.74689,106112
Nigeria,Africa,NGA,2/21/2023 21:13,UN Peacekeeper Convoy Hit By Blast In Central Mali,,BBC,UNDP_Conflict,English,https://von.gov.ng/un-peacekeeper-convoy-hit-by-blast-in-central-mali/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,von,,20230221,12.65,-8,106113
Nigeria,Africa,NGA,2/22/2023 13:06,"England one dry spell away from return to severe drought, say experts",,"Google,National Farmers’ Union,Thérèse Coffey,Environment Agency,Met Office,Minette Batters,Privacy Policy",UNDP_Drought,English,https://www.businesstelegraph.co.uk/england-one-dry-spell-away-from-return-to-severe-drought-say-experts/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,businesstelegraph,,20230222,52.48142,-1.89983,107735
Nigeria,Africa,NGA,2/22/2023 8:05,"'Satisfying' relationships keep middle-aged women healthier, study reveals",,University of Queensland,UNDP_ScienceandTechnology,English,https://www.businesstelegraph.co.uk/satisfying-relationships-keep-middle-aged-women-healthier-study-reveals/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,businesstelegraph,,20230222,-27.46794,153.02809,107736
Nigeria,Africa,NGA,2/22/2023 8:19,Nine PDP women support groups dump party for APC in Zamfara,,"Democratic Party,Abdullahi Muhammad,Amina Ibrahim,Youth Leader,Dauda Lawal,Progressives Congress,Government House,Peoples Democratic Party",UNDP_Society,English,https://dailypost.ng/2023/02/22/nine-pdp-women-support-groups-dump-party-for-apc-in-zamfara/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,dailypost,,20230222,9.66812,8.45825,107737
Nigeria,Africa,NGA,2/22/2023 15:16,Yobe Assembly passes N47.1 billion as 2023 LGs’ budget into law,,"Ahmed Lawan,State House,Ahmed Musa",UNDP_TerroristAttack,English,https://dailypost.ng/2023/02/22/yobe-assembly-passes-n47-1-billion-as-2023-lgs-budget-into-law/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,dailypost,,20230222,,,107738
Nigeria,Africa,NGA,2/22/2023 15:57,Presidency: Imo state First Lady says southeast women will vote for Tinubu,,"Bola Ahmed Tinubu,National Council,Ahmed Tinubu,Progressives Congress,Kashim Shettima,Accord Party",UNDP_Society,English,https://www.legit.ng/politics/1521370-2023-imo-state-lady-southeast-women-vote-tinubu/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,hausa-legit-ng,,20230222,5.48363,7.03325,107739
Nigeria,Africa,NGA,2/22/2023 21:55,"Cameroon: Teenage Mother Beheaded, Others Feared Killed In Bloody 48 hours",,"Regional Hospital,Bali Nyonga,Facebook,Human Rights Watch",UNDP_Conflict,English,https://humanglemedia.com/cameroon-teenage-mother-beheaded-others-feared-killed-in-bloody-48-hours/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,humangle,,20230222,3.86667,11.51667,107740
Nigeria,Africa,NGA,2/22/2023 15:55,"Nigerian Terrorists Hold 1% Of All Firearms In West Africa, Says Gun Control Body",,"Gun Control,Boko Haram,Nigerian government,ECOWAS,member states",UNDP_Security,English,https://humanglemedia.com/nigerian-terrorists-hold-1-of-all-firearms-in-west-africa-says-gun-control-body/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,humangle,,20230222,12.10672,15.0444,107741
Nigeria,Africa,NGA,2/22/2023 15:55,"Nigerian Terrorists Hold 1% Of All Firearms In West Africa, Says Gun Control Body",,"Gun Control,Boko Haram,Nigerian government,ECOWAS,member states",UNDP_TerroristAttack,English,https://humanglemedia.com/nigerian-terrorists-hold-1-of-all-firearms-in-west-africa-says-gun-control-body/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,humangle,,20230222,12.10672,15.0444,107742
Nigeria,Africa,NGA,2/22/2023 15:55,"“Every Time I Close My Eyes, They Are Shooting Me Again…”",,"Local Government Area,State Emergency Management Agency,Jonathan Asake,Emergency,Kajuru Local Government Area",UNDP_TerroristAttack,English,https://humanglemedia.com/every-time-i-close-my-eyes-they-are-shooting-me-again/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,humangle,,20230222,12.00012,8.51672,107743
Nigeria,Africa,NGA,2/22/2023 16:10,Abiodun Vows To Prosecute Perpetrators Of Ogun Violent Protest,,,UNDP_PoliticalUnrest,English,https://leadership.ng/abiodun-vows-to-prosecute-perpetrators-of-ogun-violent-protest/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,leadership,,20230222,6.8485,3.64633,107744
Nigeria,Africa,NGA,2/22/2023 8:27,"Sexagenarian escapes death, others injured in Delta gas explosion",,"Local Council,The Guardian,Fire Service",UNDP_ManMadeDisasters,English,https://guardian.ng/news/sexagenarian-escapes-death-others-injured-in-delta-gas-explosion/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,ngrguardiannews,,20230222,5.55629,5.78459,107745
Nigeria,Africa,NGA,2/22/2023 6:17,INTERVIEW: What UN wants from Nigeria’s general elections – Senior Official,,"UNHRC,United Nations,IOM,Red Cross,Human Rights Commission,EU,UNICEF,Development Programme,WHO,UNFPA,member states",UNDP_Society,English,https://www.premiumtimesng.com/news/583192-583192.html,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,premiumtimesng,,20230222,14.6937,-17.44406,107746
Nigeria,Africa,NGA,2/22/2023 13:38,"The 2023 presidential election and the future of Nigerian democracy, By Oluwaseun Tella & Adeoye O. Akinola",,"African Union,Democratic Party,Social Democratic Party,Orientation Agency,United Nations,Atiku Abubakar,Public Complaints Commission,Boko Haram,Bashir Tofa,radical,Labour Party,Peter Obi,Electoral Commission,Bola Tinubu,Idayat Hassan,European Union,EU,Federal Character Commission,Progressives Congress,Peoples Democratic Party,ECOWAS",UNDP_PoliticalUnrest,English,https://www.premiumtimesng.com/opinion/583405-the-2023-presidential-election-and-the-future-of-nigerian-democracy-by-oluwaseun-tella-adeoye-o-akinola.html,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,premiumtimesng,,20230222,9.05785,7.49508,107747
